Source;Target;DegreeSource;Degreetarget;Capacities
80;1156;48;3;1093422
80;1104;48;3;1090398
80;1592;48;4;1821725
80;1061;48;3;1087446
80;955;48;7;4721776
80;209;48;20;26121893
80;167;48;14;16359490
80;139;48;5;2554962
80;429;48;24;32298691
80;1725;48;3;1109764
80;545;48;4;1806250
80;125;48;16;19611526
80;1745;48;4;1830156
80;270;48;5;2572320
80;1886;48;5;2638452
80;647;48;7;4717624
80;111;48;35;48030965
80;436;48;12;13398262
80;214;48;14;16392352
80;201;48;14;16373216
80;607;48;3;1069498
80;1358;48;2;529357
80;237;48;23;30018899
80;1621;48;6;3586721
80;1652;48;5;2624790
80;464;48;5;2593255
80;758;48;4;1809371
80;1511;48;3;1104098
80;1275;48;5;2615279
80;331;48;13;15287469
80;390;48;9;7633039
80;453;48;5;2592952
80;467;48;4;1798737
80;1177;48;5;2613728
80;646;48;5;2600844
80;820;48;4;1813594
80;265;48;4;1797801
80;855;48;3;1074689
79;1703;15;5;302809
79;850;15;3;92693
79;863;15;7;616427
79;1539;15;4;183562
79;1977;15;5;306957
79;130;15;16;2551652
79;615;15;6;453467
79;667;15;4;170729
79;831;15;5;294405
79;590;15;4;169804
79;909;15;5;294520
77;1320;22;3;233030
77;1234;22;6;929109
77;1362;22;3;233121
77;1217;22;9;1887764
77;1732;22;3;235710
77;1181;22;4;440656
77;1076;22;4;440355
77;1309;22;4;442387
77;1765;22;6;934531
77;390;22;9;1878717
77;100;22;27;13847654
77;503;22;18;6568561
77;164;22;15;4372220
77;191;22;20;7829050
77;394;22;6;917584
77;430;22;12;3043767
77;523;22;4;435560
76;1790;8;3;14570
76;1505;8;3;12527
76;1433;8;2;2797
75;1559;21;4;414641
75;1752;21;4;419573
75;1259;21;6;878404
75;1481;21;8;1428870
75;699;21;2;72932
75;803;21;3;194403
75;1751;21;5;634324
75;1258;21;5;624261
75;1824;21;3;199876
75;1691;21;4;417349
75;792;21;6;867527
75;808;21;5;614787
75;1783;21;5;637816
75;942;21;4;404920
75;1174;21;4;410270
75;1255;21;4;411374
74;1814;14;5;268261
74;263;14;5;249668
74;1300;14;3;76637
74;908;14;3;73576
74;1721;14;4;161571
74;97;14;16;2357600
74;112;14;11;1220215
74;199;14;9;858165
74;1744;14;4;162499
73;1486;27;5;970460
73;1178;27;3;392279
73;787;27;1;20545
73;1949;27;5;987382
73;470;27;6;1328119
73;407;27;5;946625
73;394;27;6;1327163
73;695;27;4;653042
73;260;27;20;12339881
73;1629;27;3;394220
73;469;27;3;386908
73;411;27;11;3793592
73;489;27;15;6704386
73;83;27;9;2648423
73;1778;27;5;983791
73;96;27;18;9421295
73;124;27;15;6685807
73;188;27;10;3107985
73;227;27;15;6697184
73;914;27;6;1332031
73;102;27;22;13848436
73;276;27;23;15251422
72;1162;14;4;153664
72;1161;14;4;153261
72;1054;14;7;541590
72;138;14;18;2807590
72;853;14;3;73260
72;767;14;12;1413780
72;187;14;5;249601
72;434;14;3;72485
72;460;14;4;147383
71;1378;9;5;94822
71;871;9;7;194824
71;263;9;5;90032
71;946;9;4;50438
70;1954;25;5;855364
70;1382;25;4;572834
70;1164;25;3;297013
70;1680;25;4;577176
70;1506;25;5;852746
70;868;25;5;846839
70;770;25;6;1162025
70;1111;25;8;1919962
70;1647;25;4;576990
70;226;25;14;4951978
70;754;25;4;568706
70;544;25;5;844211
70;1250;25;3;297590
70;206;25;14;4951933
70;583;25;6;1159730
70;726;25;4;567584
70;242;25;24;13979631
70;289;25;24;14001995
70;1405;25;5;850662
70;680;25;16;6647679
69;1979;25;5;855563
69;1810;25;3;304630
69;863;25;7;1508866
69;756;25;10;2804727
69;1412;25;3;300199
69;513;25;7;1502101
69;1925;25;5;854822
69;591;25;4;561737
69;475;25;9;2383120
69;83;25;9;2377263
69;365;25;5;843452
69;1087;25;6;1174350
69;1058;25;11;3267993
69;72;25;14;4938156
69;1993;25;5;856908
69;108;25;21;12044572
69;160;25;6;1145180
69;116;25;35;22053831
69;285;25;4;557564
69;193;25;3;291059
68;1796;38;3;711870
68;1964;38;5;1790394
68;1728;38;6;2408670
68;1504;38;5;1788809
68;1401;38;4;1213379
68;1353;38;7;3107725
68;377;38;15;13182219
68;290;38;4;1200346
68;231;38;19;18237013
68;1833;38;5;1790376
68;410;38;4;1202019
68;1992;38;5;1792312
68;1048;38;4;1208767
68;840;38;5;1779659
68;98;38;15;13159120
68;216;38;13;9702877
68;1260;38;4;1212760
68;354;38;7;3098646
68;826;38;6;2406110
68;177;38;5;1771831
68;510;38;5;1775455
68;1869;38;6;2409018
68;512;38;11;7332894
68;573;38;4;1206189
68;601;38;9;4847235
68;861;38;14;12230000
68;909;38;5;1780483
68;987;38;2;314428
68;211;38;21;20285093
68;1096;38;4;1209450
68;1299;38;6;2406853
68;1328;38;5;1787002
68;1140;38;7;3103772
67;1726;47;5;2540245
67;1526;47;3;1047793
67;1502;47;2;493595
67;1404;47;4;1747950
67;1395;47;3;1047688
67;1598;47;4;1751917
67;1421;47;5;2527147
67;1244;47;4;1746144
67;1225;47;4;1745142
67;1189;47;3;1047178
67;1102;47;4;1742976
67;1007;47;4;1739884
67;839;47;5;2520140
67;119;47;27;35912536
67;103;47;46;66319203
67;538;47;9;7464680
67;70;47;25;33361230
67;170;47;3;1045334
67;144;47;8;5935853
67;1548;47;7;4344324
67;275;47;13;14435674
67;893;47;4;1737677
67;185;47;9;7461346
67;172;47;16;18922305
67;520;47;5;2511008
67;205;47;21;26804911
67;1013;47;10;9044443
67;619;47;4;1734769
67;254;47;18;21062053
67;341;47;6;3463707
67;269;47;16;18927915
67;435;47;6;3470030
67;484;47;4;1733914
67;537;47;4;1734759
67;808;47;5;2517873
67;572;47;8;5936140
67;345;47;20;25864584
67;581;47;11;11597927
67;858;47;3;1046624
67;622;47;5;2512498
67;1911;47;5;2540645
67;731;47;3;1045753
66;1893;19;5;510404
66;1530;19;4;322199
66;1357;19;2;57367
66;1184;19;4;317350
66;1091;19;4;316680
66;983;19;4;314052
66;98;19;15;3507613
66;99;19;31;13660106
66;554;19;29;12855508
66;135;19;25;9049796
66;173;19;16;3875991
66;295;19;15;3507842
66;529;19;3;164729
66;712;19;14;3102895
65;1730;16;4;215841
65;1621;16;6;533350
65;1524;16;4;211690
65;690;16;11;1555357
65;197;16;4;200055
65;1305;16;5;366040
65;409;16;6;513009
65;1098;16;6;525839
65;239;16;14;2361189
65;732;16;4;203151
65;289;16;24;6160437
65;753;16;3;101132
64;1794;19;5;508668
64;1568;19;4;322600
64;1116;19;6;709628
64;357;19;9;1457078
64;1554;19;3;167743
64;104;19;16;3875729
64;544;19;5;498235
64;1064;19;5;500039
64;1183;19;9;1462132
64;574;19;3;164937
64;670;19;5;498424
64;759;19;4;310912
64;1941;19;3;168354
64;1100;19;3;166929
63;1899;31;5;1253351
63;299;31;12;5727549
63;221;31;10;4002554
63;143;31;30;25769075
63;127;31;15;8934651
63;79;31;15;8921225
63;1962;31;4;839745
63;74;31;14;7675395
63;212;31;5;1235551
63;94;31;33;28073614
63;616;31;6;1712672
63;73;31;27;20899171
63;244;31;27;20920125
63;242;31;24;18533636
63;260;31;20;14899669
63;349;31;4;810861
63;459;31;14;7713674
63;547;31;3;485939
63;729;31;10;4028453
63;800;31;5;1249047
63;1525;31;3;490690
63;942;31;4;815055
63;1376;31;3;487859
63;827;31;4;814730
63;1653;31;8;2751460
63;1745;31;4;838924
62;1680;14;4;160856
62;1618;14;5;264978
62;231;14;19;3097466
62;77;14;22;3986149
62;670;14;5;252079
62;969;14;3;73735
62;1177;14;5;260927
62;703;14;10;1017313
62;892;14;5;257684
61;1984;27;4;677337
61;1960;27;5;988641
61;1726;27;5;979965
61;1610;27;3;394163
61;1528;27;5;974742
61;1469;27;4;673294
61;1400;27;4;672918
61;1257;27;5;964075
61;1618;27;5;976047
61;1270;27;7;1770734
61;1275;27;5;966315
61;985;27;3;391385
61;1738;27;5;980483
61;91;27;34;25085031
61;1906;27;5;985851
61;137;27;45;34470554
61;1762;27;6;1342508
61;138;27;18;9449215
61;683;27;4;652954
61;944;27;3;390393
61;250;27;7;1755402
61;743;27;4;653962
60;1883;41;5;2008195
60;1724;41;5;2006622
60;1722;41;5;2005563
60;1601;41;8;4329438
60;1401;41;4;1350344
60;189;41;15;14779843
60;1963;41;5;2014356
60;1904;41;5;2010679
60;75;41;21;21810494
60;220;41;24;26802846
60;168;41;9;5392489
60;748;41;6;2695221
60;1323;41;2;395321
60;84;41;16;15808408
60;91;41;34;40082962
60;235;41;14;13244373
60;1319;41;4;1348917
60;729;41;10;6915723
60;243;41;31;35928629
60;1372;41;4;1349687
60;133;41;15;14777139
60;782;41;4;1346467
60;354;41;7;3551465
60;1622;41;5;2004992
60;383;41;10;6910114
60;270;41;5;1998362
60;447;41;7;3552254
60;1530;41;4;1350386
60;940;41;3;806205
60;677;41;8;4323733
60;915;41;6;2699020
60;921;41;7;3554460
60;946;41;4;1348092
60;229;41;2;394815
60;347;41;11;8517857
60;1232;41;4;1348795
59;1994;51;6;3954473
59;1847;51;4;1995566
59;1808;51;4;1993807
59;1359;51;6;3953538
59;1584;51;4;1977880
59;1230;51;4;1968464
59;1125;51;7;5254833
59;1078;51;3;1216119
59;826;51;6;3917384
59;812;51;3;1216048
59;1366;51;5;2917322
59;422;51;4;1938881
59;182;51;19;26339452
59;1172;51;2;593691
59;169;51;5;2911857
59;202;51;18;25150689
59;1712;51;4;1988930
59;201;51;14;17553533
59;1127;51;3;1220059
59;1826;51;5;2918168
59;528;51;5;2912378
59;760;51;4;1952515
59;1986;51;5;2923028
59;1160;51;3;1220190
59;98;51;15;19609990
59;1663;51;4;1988284
59;955;51;7;5254602
59;736;51;4;1952422
59;1010;51;2;592346
59;239;51;14;17567814
59;154;51;26;37117319
59;137;51;45;71860368
59;255;51;12;14509028
59;144;51;8;6729634
59;380;51;11;13143841
59;409;51;6;3904871
59;670;51;5;2916185
59;396;51;4;1937001
59;1084;51;3;1216210
59;435;51;6;3908993
59;457;51;10;11035040
59;190;51;12;14488332
59;544;51;5;2913092
59;505;51;18;25226069
59;1495;51;2;595870
59;669;51;4;1948794
28;1941;40;3;800625
28;1921;40;4;1320815
28;1848;40;5;1926771
28;1668;40;2;377587
28;1621;40;6;2620373
28;1454;40;3;776649
28;1391;40;3;774251
28;1235;40;3;770707
28;47;40;30;34393192
28;36;40;35;40192664
28;94;40;33;36771694
28;1016;40;4;1314604
28;70;40;25;27476369
28;1673;40;2;378231
28;80;40;48;56069346
28;892;40;5;1917860
28;29;40;44;50643498
28;583;40;6;2600163
28;76;40;8;4180866
28;902;40;5;1917928
28;334;40;4;1289442
28;228;40;5;1900704
28;231;40;19;19003608
28;1969;40;4;1321252
28;1910;40;6;2639325
28;317;40;11;7913534
28;218;40;4;1286220
28;926;40;4;1312336
28;454;40;5;1908943
28;599;40;4;1301379
28;773;40;5;1914829
28;903;40;7;3372081
28;1110;40;8;4248166
28;30;40;70;91200362
28;1151;40;4;1315985
27;1956;34;5;1455264
27;1940;34;5;1454470
27;1937;34;5;1452227
27;1908;34;5;1450867
27;441;34;14;9327776
27;1879;34;6;1996256
27;227;34;15;10995122
27;31;34;70;74553453
27;495;34;6;1942354
27;1008;34;4;995566
27;526;34;6;1942938
27;703;34;10;4794542
27;66;34;19;15567355
27;936;34;7;2547152
27;723;34;3;590999
27;1448;34;5;1446190
27;730;34;3;591219
27;455;34;4;990458
27;1281;34;4;998345
27;1513;34;2;242632
27;779;34;4;991672
27;1213;34;3;594116
27;859;34;3;591941
27;999;34;5;1443377
27;1840;34;6;1994697
27;1087;34;6;1957630
27;1756;34;3;596360
27;834;34;4;992470
27;1778;34;5;1446775
26;1931;83;4;4644378
26;1889;83;5;7308251
26;1860;83;5;7283277
26;1833;83;5;7279571
26;1813;83;4;4619555
26;1771;83;5;7235052
26;1736;83;6;10800336
26;1638;83;7;13543107
26;1676;83;2;1400759
26;1549;83;5;7189036
26;1491;83;4;4598017
26;1484;83;5;7181076
26;1377;83;5;7163453
26;1368;83;4;4588505
26;1333;83;7;13542665
26;1322;83;4;4583106
26;1309;83;4;4581573
26;1267;83;5;7149236
26;274;83;3;2757423
26;38;83;33;88855329
26;1363;83;4;4586233
26;982;83;4;4536802
26;256;83;21;50486803
26;197;83;4;4436630
26;1117;83;6;10745721
26;283;83;15;35411192
26;167;83;14;32668157
26;108;83;21;49947402
26;109;83;19;45302764
26;1942;83;5;7317194
26;37;83;30;77438229
26;391;83;4;4471686
26;69;83;25;61863425
26;305;83;7;13475723
26;836;83;4;4512646
26;1249;83;4;4562311
26;257;83;11;24927681
26;1146;83;6;10757776
26;130;83;16;37267793
26;366;83;5;6966601
26;183;83;24;59710902
26;301;83;11;24980192
26;72;83;14;32616774
26;1134;83;4;4544335
26;43;83;23;55629215
26;1581;83;5;7196058
26;57;83;33;88922515
26;1715;83;6;10796219
26;191;83;20;47016673
26;300;83;20;47059433
26;935;83;2;1399324
26;427;83;8;15858838
26;75;83;21;49774056
26;901;83;5;7096269
26;73;83;27;68949550
26;327;83;5;6965824
26;232;83;19;45318678
26;740;83;4;4503879
26;330;83;10;20768141
26;371;83;5;6976872
26;387;83;4;4469849
26;417;83;5;7019795
26;550;83;5;7039728
26;557;83;5;7046384
26;84;83;16;37247683
26;592;83;4;4491834
26;128;83;25;61984215
26;636;83;5;7049521
26;716;83;6;10598900
26;1329;83;3;2784243
26;1202;83;3;2781909
26;884;83;4;4520407
26;939;83;5;7102227
26;1356;83;3;2793229
26;86;83;4;4434250
26;848;83;10;20811637
26;975;83;5;7108038
26;1203;83;5;7142512
25;1534;16;6;531987
25;1066;16;5;360932
25;1742;16;5;380193
25;785;16;3;101946
25;38;16;33;12081065
25;66;16;19;3872399
25;335;16;6;511636
25;540;16;13;2020009
25;475;16;9;1064178
25;852;16;5;355635
25;750;16;5;351862
24;1996;31;5;1254865
24;1977;31;5;1254153
24;155;31;27;20902010
24;126;31;26;20285373
24;67;31;47;42246648
24;1729;31;4;836169
24;43;31;23;17464391
24;1631;31;4;834033
24;134;31;16;9814122
24;1078;31;3;487570
24;27;31;34;28570947
24;225;31;4;808340
24;813;31;4;814502
24;341;31;6;1704050
24;187;31;5;1230508
24;305;31;7;2183119
24;1146;31;6;1721275
24;352;31;14;7708239
24;625;31;6;1714729
24;703;31;10;4013446
24;939;31;5;1249189
24;1068;31;8;2725545
24;1133;31;6;1721010
24;92;31;11;4841258
24;1626;31;4;830350
24;1449;31;4;827598
23;1956;42;5;2102937
23;1927;42;3;884828
23;1884;42;4;1433814
23;1579;42;5;2089032
23;1494;42;3;881383
23;1000;42;4;1418479
23;880;42;6;2862248
23;943;42;6;2867804
23;235;42;14;13581393
23;61;42;27;30763826
23;1618;42;5;2090962
23;438;42;8;4705226
23;102;42;22;25646486
23;1784;42;5;2096132
23;73;42;27;30778424
23;595;42;4;1409667
23;85;42;58;76561937
23;463;42;3;863462
23;521;42;3;864256
23;579;42;3;864697
23;1375;42;7;3655694
23;57;42;33;39914264
23;470;42;6;2846107
23;169;42;5;2036673
23;256;42;21;22215767
23;99;42;31;36666515
23;807;42;11;8906634
23;376;42;10;7359543
23;258;42;4;1401497
23;332;42;6;2839165
23;381;42;9;5989210
23;951;42;4;1417723
23;420;42;5;2044252
23;1947;42;5;2102024
23;826;42;6;2859162
23;437;42;3;863047
23;446;42;13;12847419
22;1927;74;3;2357361
22;1904;74;5;5694931
22;1853;74;6;8377515
22;1838;74;6;8369027
22;1791;74;4;3769169
22;1705;74;5;5638625
22;1549;74;5;5630910
22;1383;74;3;2349819
22;1876;74;4;3785457
22;1368;74;4;3743318
22;1305;74;5;5624570
22;410;74;4;3679056
22;115;74;30;67747181
22;56;74;43;98389528
22;396;74;4;3676202
22;101;74;27;60279679
22;514;74;3;2314190
22;305;74;7;11612984
22;491;74;2;1139435
22;845;74;12;22514605
22;195;74;10;18292998
22;608;74;7;11653987
22;220;74;24;51324074
22;212;74;5;5422970
22;171;74;8;13687335
22;938;74;3;2324252
22;391;74;4;3675300
22;1652;74;5;5631300
22;255;74;12;22389292
22;50;74;14;28252695
22;343;74;8;13695972
22;89;74;29;65568948
22;254;74;18;37756786
22;1003;74;5;5574348
22;71;74;9;16012464
22;1781;74;5;5660511
22;534;74;5;5479005
22;32;74;71;172189694
22;1212;74;6;8289937
22;47;74;30;67717653
22;460;74;4;3682254
22;34;74;44;108314491
22;288;74;6;8135131
22;819;74;5;5547015
22;419;74;10;18359938
22;1281;74;4;3729990
22;519;74;4;3687531
22;773;74;5;5529920
22;426;74;15;30219240
22;1386;74;5;5624634
22;497;74;10;18394404
22;166;74;9;16016957
22;547;74;3;2315625
22;585;74;16;33627532
22;1645;74;2;1143071
22;629;74;10;18466857
22;663;74;11;20346550
22;335;74;6;8159643
22;716;74;6;8215033
22;644;74;12;22415940
22;771;74;5;5526881
22;27;74;34;78644575
22;789;74;3;2322006
22;423;74;9;16067636
22;677;74;8;13805333
22;931;74;3;2323592
22;965;74;8;13846979
22;1034;74;3;2329209
22;1113;74;5;5601643
21;1858;42;5;2099900
21;1414;42;3;880924
21;1292;42;4;1424072
21;1151;42;4;1420868
21;1141;42;4;1418666
21;1022;42;3;871869
21;98;42;15;15309838
21;1061;42;3;875360
21;176;42;13;12817017
21;1877;42;5;2100026
21;48;42;64;84310491
21;222;42;5;2038150
21;1127;42;3;877313
21;25;42;16;16334400
21;417;42;5;2043526
21;63;42;31;36509676
21;1890;42;6;2895376
21;356;42;7;3633537
21;60;42;41;49169234
21;390;42;9;5997930
21;564;42;9;6004533
21;917;42;8;4721110
21;622;42;5;2057602
21;90;42;31;36576794
21;911;42;5;2072815
21;191;42;20;20947330
21;258;42;4;1401313
21;141;42;6;2810441
21;377;42;15;15388044
21;400;42;2;397302
21;979;42;5;2073807
21;507;42;7;3637419
21;1512;42;5;2086951
21;37;42;30;35509771
21;509;42;3;863481
21;515;42;6;2850007
21;821;42;4;1415046
20;1808;68;4;3217711
20;1798;68;3;1990653
20;1755;68;5;4831432
20;1605;68;5;4822180
20;1572;68;6;6874194
20;891;68;7;9345082
20;460;68;4;3177202
20;106;68;39;84019808
20;1995;68;5;4840182
20;344;68;4;3157944
20;268;68;20;37840612
20;197;68;4;3141212
20;189;68;15;27595692
20;1133;68;6;6854289
20;365;68;5;4784652
20;660;68;16;29881755
20;1420;68;5;4811819
20;835;68;3;1954817
20;1071;68;3;1956608
20;392;68;4;3160295
20;1100;68;3;1962674
20;1277;68;3;1971857
20;293;68;17;32444530
20;39;68;41;90434436
20;40;68;36;77157032
20;1515;68;5;4813168
20;237;68;23;44638266
20;161;68;32;66819444
20;34;68;44;96716621
20;92;68;11;18867468
20;419;68;10;16441208
20;38;68;33;69089905
20;800;68;5;4796477
20;41;68;28;55577712
20;425;68;3;1940208
20;44;68;47;104504721
20;495;68;6;6737431
20;1160;68;3;1964266
20;525;68;6;6762126
20;1972;68;4;3225211
20;448;68;4;3172190
20;702;68;3;1949520
20;559;68;8;12779169
20;223;68;21;41137338
20;604;68;3;1945224
20;774;68;9;14673248
20;783;68;11;18873366
20;842;68;4;3191412
20;812;68;3;1953236
20;1463;68;4;3203275
20;1209;68;3;1968347
20;1265;68;3;1970130
20;1324;68;5;4808344
20;126;68;26;51304080
20;1269;68;7;9352471
20;1370;68;6;6868994
20;1915;68;4;3222352
20;1407;68;4;3202809
20;1496;68;4;3207836
20;1552;68;6;6872854
20;1815;68;5;4831608
20;37;68;30;60612795
20;1561;68;3;1977398
19;1814;36;5;1660522
19;1739;36;6;2178292
19;1692;36;2;288749
19;1613;36;4;1104839
19;277;36;4;1058742
19;862;36;10;5332819
19;204;36;24;21848577
19;320;36;6;2149137
19;813;36;4;1074325
19;1922;36;5;1674061
19;34;36;44;45388076
19;1834;36;3;676634
19;313;36;23;20639932
19;52;36;44;45556201
19;253;36;7;2823099
19;371;36;5;1598575
19;67;36;47;48429740
19;505;36;18;15589884
19;385;36;14;10921865
19;412;36;16;13371862
19;1335;36;6;2175916
19;450;36;10;5286732
19;128;36;25;22697203
19;482;36;14;10941556
19;550;36;5;1604890
19;587;36;4;1067105
19;1938;36;5;1675662
19;758;36;4;1073306
19;1599;36;6;2177626
19;924;36;4;1078312
19;1215;36;5;1643159
18;1932;83;5;7315675
18;1917;83;4;4638240
18;1872;83;5;7297357
18;1832;83;4;4630783
18;1800;83;6;10805806
18;1792;83;5;7241061
18;1731;83;5;7228418
18;1649;83;5;7210912
18;1634;83;3;2802081
18;1410;83;8;15893116
18;1335;83;6;10781310
18;1240;83;7;13531719
18;1171;83;3;2775934
18;1117;83;6;10633552
18;565;83;2;1398855
18;1037;83;7;13510152
18;415;83;6;10543116
18;356;83;7;13479040
18;828;83;7;13507799
18;1566;83;3;2800368
18;296;83;11;24965964
18;650;83;4;4498370
18;188;83;10;20710422
18;1780;83;4;4614672
18;129;83;22;53328654
18;195;83;10;20755148
18;322;83;5;6964631
18;676;83;10;20790859
18;264;83;16;37289605
18;121;83;14;32651001
18;888;83;3;2773530
18;388;83;15;35458774
18;892;83;5;7084717
18;33;83;74;199511479
18;623;83;20;47261551
18;46;83;48;127859472
18;386;83;4;4447014
18;273;83;15;35383499
18;1436;83;4;4595508
18;166;83;9;18840456
18;39;83;41;111429814
18;378;83;6;10507652
18;24;83;31;81663631
18;555;83;14;33139598
18;23;83;42;115665813
18;53;83;35;93360191
18;593;83;8;15867099
18;466;83;7;13487225
18;95;83;36;96262699
18;131;83;25;62024380
18;512;83;11;25055463
18;1460;83;5;7170054
18;571;83;5;7049320
18;1161;83;4;4553250
18;526;83;6;10596854
18;1116;83;6;10632996
18;548;83;8;15865588
18;1911;83;5;7314655
18;1276;83;4;4573397
18;641;83;7;13501957
18;687;83;9;18857721
18;743;83;4;4511786
18;861;83;14;33161488
18;979;83;5;7108263
18;1605;83;5;7202210
18;462;83;4;4474071
18;1097;83;4;4540276
18;749;83;12;27401296
18;811;83;5;7050069
18;822;83;3;2771704
18;846;83;5;7073019
18;1721;83;4;4613130
18;70;83;25;61970839
18;959;83;3;2774419
18;1771;83;5;7234326
18;247;83;4;4442099
18;501;83;6;10545912
18;1009;83;7;13507963
17;1949;95;5;9293861
17;1895;95;5;9259464
17;1865;95;4;6129270
17;1821;95;3;3530415
17;1771;95;5;9257008
17;1755;95;5;9255986
17;1750;95;4;6108761
17;1696;95;5;9254236
17;1667;95;3;3527717
17;1576;95;5;9247151
17;1541;95;4;6096322
17;1970;95;5;9301657
17;1462;95;4;6084599
17;1434;95;3;3524770
17;1380;95;4;6076570
17;1366;95;5;9214305
17;1359;95;6;13214124
17;1268;95;3;3522381
17;1234;95;6;13191774
17;1233;95;5;9189508
17;1166;95;6;13186235
17;1123;95;7;15980564
17;630;95;9;21810314
17;287;95;17;46174872
17;995;95;5;9141971
17;890;95;4;6041878
17;1067;95;5;9157654
17;323;95;7;15975351
17;196;95;5;9073687
17;727;95;8;19282532
17;1817;95;4;6119422
17;166;95;9;21772846
17;155;95;27;81606072
17;25;95;16;43192340
17;203;95;5;9089736
17;85;95;58;181104122
17;1669;95;4;6104809
17;145;95;15;40873793
17;261;95;16;43241699
17;1638;95;7;16003782
17;241;95;5;9090561
17;114;95;15;40614736
17;1916;95;5;9272970
17;1451;95;5;9242849
17;54;95;15;40570615
17;880;95;6;13185066
17;292;95;14;37585762
17;31;95;70;205296842
17;34;95;44;134609068
17;919;95;13;35025269
17;20;95;68;201248720
17;187;95;5;9072941
17;251;95;13;34921110
17;1013;95;10;25988690
17;100;95;27;81203175
17;1637;95;4;6097523
17;1129;95;3;3518760
17;240;95;14;37565355
17;367;95;4;6010082
17;857;95;2;1780110
17;603;95;8;19152877
17;662;95;4;6023651
17;449;95;14;37740024
17;1735;95;5;9255124
17;1227;95;1;501030
17;465;95;8;19123790
17;263;95;5;9094972
17;517;95;3;3518589
17;564;95;9;21798319
17;1845;95;4;6119675
17;1591;95;5;9252948
17;575;95;8;19144791
17;1378;95;5;9214369
17;870;95;5;9136652
17;606;95;4;6021968
17;648;95;6;13185044
17;49;95;22;63479383
17;684;95;4;6029496
17;1351;95;6;13192727
17;335;95;6;13174738
17;1097;95;4;6072490
17;1386;95;5;9220337
17;751;95;10;25936947
17;761;95;4;6041420
17;1030;95;4;6056407
17;903;95;7;15976662
17;950;95;4;6043170
17;867;95;5;9095819
17;994;95;3;3518695
17;1094;95;8;19383530
16;1970;49;5;2693257
16;1571;49;5;2689243
16;1470;49;5;2683865
16;1590;49;3;1139268
16;1059;49;7;4855848
16;1009;49;7;4847965
16;1344;49;3;1139015
16;990;49;4;1863971
16;835;49;3;1131626
16;1163;49;11;12275330
16;101;49;27;37071102
16;1111;49;8;6445504
16;108;49;21;28106282
16;1452;49;4;1870685
16;95;49;36;51274497
16;1050;49;7;4849442
16;47;49;30;42302974
16;136;49;31;43188777
16;923;49;6;3651847
16;687;49;9;8103902
16;97;49;16;20189374
16;1504;49;5;2688303
16;619;49;4;1863658
16;1648;49;5;2691502
16;822;49;3;1128840
16;264;49;16;20209950
16;63;49;31;43161028
16;653;49;10;9506301
16;202;49;18;22160060
16;210;49;5;2667991
16;616;49;6;3640106
16;317;49;11;12266100
16;858;49;3;1131988
16;327;49;5;2679676
16;32;49;71;115439677
16;386;49;4;1861945
16;406;49;8;6396563
16;464;49;5;2683163
16;1846;49;6;3664024
16;430;49;12;13587998
16;1103;49;3;1136697
16;749;49;12;13611138
16;1396;49;4;1866517
16;452;49;14;17103923
15;1890;74;6;8408121
15;1879;74;6;8383081
15;1878;74;7;11726429
15;1832;74;4;3780094
15;1819;74;4;3779818
15;1815;74;5;5662252
15;1839;74;4;3781584
15;1712;74;4;3767791
15;1711;74;4;3764896
15;1665;74;3;2352098
15;424;74;26;56152098
15;247;74;4;3667376
15;311;74;6;8146105
15;16;74;49;118078178
15;1799;74;4;3773803
15;783;74;11;20368765
15;148;74;5;5403499
15;89;74;29;65539105
15;145;74;15;30122698
15;212;74;5;5410342
15;245;74;8;13690601
15;358;74;5;5442606
15;122;74;30;67762763
15;771;74;5;5525840
15;126;74;26;56138115
15;1365;74;3;2346219
15;1358;74;2;1142455
15;317;74;11;20345090
15;201;74;14;28292629
15;496;74;10;18372696
15;419;74;10;18354113
15;1664;74;3;2351192
15;17;74;95;234662700
15;82;74;20;42580617
15;294;74;14;28316597
15;236;74;11;20322220
15;1713;74;5;5649615
15;62;74;14;28281771
15;433;74;6;8193956
15;1770;74;3;2356812
15;500;74;5;5476563
15;795;74;5;5536822
15;637;74;4;3689404
15;701;74;4;3690340
15;234;74;10;18340914
15;742;74;4;3698663
15;749;74;12;22500811
15;432;74;13;26129018
15;686;74;5;5499782
15;813;74;4;3707799
15;1741;74;4;3768429
15;725;74;8;13806251
15;852;74;5;5566803
15;737;74;4;3695224
15;864;74;6;8247871
15;928;74;5;5567306
15;1316;74;4;3734384
15;1854;74;6;8379546
15;965;74;8;13822285
15;27;74;34;78539667
15;535;74;3;2314590
15;408;74;5;5457423
15;916;74;4;3714132
15;1170;74;3;2338303
15;962;74;4;3722394
15;1216;74;4;3729563
15;1338;74;3;2345717
15;334;74;4;3674039
15;1477;74;4;3746193
14;1781;55;5;3280218
14;1677;55;4;2285707
14;1588;55;6;4430315
14;1417;55;4;2265799
14;1255;55;4;2262528
14;1480;55;4;2274832
14;1185;55;4;2251090
14;1173;55;9;9776217
14;1168;55;3;1369473
14;1418;55;5;3277435
14;1123;55;7;6249069
14;1052;55;6;4414733
14;1099;55;4;2248408
14;981;55;4;2244767
14;754;55;4;2242523
14;689;55;12;15852462
14;638;55;4;2233744
14;1826;55;5;3281360
14;587;55;4;2227131
14;741;55;2;679960
14;564;55;9;9763336
14;87;55;27;42605823
14;67;55;47;82108423
14;1324;55;5;3269301
