Source;Target;DegreeSource;Degreetarget;Capacities
18;11497;938;5;2687994
18;4843;938;12;108865600
18;4857;938;6;493005
18;3862;938;10;72997
18;4971;938;6;493029
18;3294;938;6;34145042
18;5512;938;12;67028909
18;5011;938;7;19965
18;8423;938;10;710174
18;5096;938;7;473409
18;6178;938;6;789651
18;5105;938;6;29083771
18;5136;938;6;17512457
18;5146;938;7;646871
18;5168;938;6;476069
18;11859;938;5;16439
18;1878;938;9;755733
18;6314;938;7;573991
18;5205;938;11;1091845
18;13068;938;6;219062
18;11959;938;6;392818
18;5305;938;9;351577
18;17549;938;6;6210343
18;5350;938;11;1688584
18;5545;938;6;3721
18;10072;938;6;2320427
18;2309;938;8;14665852
18;91;938;14;42236688
18;5636;938;12;583786
18;7259;938;7;47630
18;2314;938;6;428151
18;5641;938;117;33698
18;5648;938;7;76767
18;5690;938;8;127988
18;1261;938;7;7279
18;5697;938;6;481623
18;11288;938;4;128432
18;6852;938;7;577708
18;198;938;10;13454457
18;5743;938;12;15312734
18;5812;938;9;242245
18;10789;938;7;24452
18;6353;938;6;5832467
18;3619;938;8;262450
18;4728;938;6;131979829
18;5837;938;12;82141771
18;15899;938;6;34029219
18;14790;938;6;1662744
18;5918;938;6;620673
18;5919;938;9;867292
18;14901;938;6;15776701
18;6029;938;4;15484
18;6033;938;6;1622523
18;6062;938;9;4480463
18;6156;938;8;39542521
18;10565;938;7;102057
18;7238;938;6;18595906
18;8377;938;6;3254507
18;6159;938;6;9957358
18;6234;938;5;19983073
18;7857;938;8;348432
18;10718;938;10;78878205
18;6282;938;8;9012286
18;6319;938;8;147327
18;10811;938;7;70756
18;6375;938;7;16922865
18;6916;938;10;168649
18;6400;938;9;85261
18;6445;938;17;14617813
18;6986;938;9;25536982
18;13284;938;7;149355
18;1085;938;7;29246358
18;6630;938;36;1726917
18;3311;938;6;1007076
18;5529;938;8;69845758
18;6638;938;7;2479328
18;6646;938;1214;42231817
18;6650;938;10;139380405
18;6731;938;6;88059
18;10059;938;6;1124793
18;6732;938;7;95720418
18;13406;938;6;14833213
18;4534;938;16;222744642
18;6752;938;4;415613
18;9007;938;7;823464
18;6789;938;8;15739485
18;6875;938;6;6028596
18;7957;938;6;285589
18;13583;938;5;73897
18;6929;938;5;15411204
18;3644;938;9;1551199
18;6971;938;6;1531960
18;3699;938;5;2377
18;7026;938;6;217347
18;7116;938;4;610068
18;8320;938;7;56818
18;7211;938;7;2985391
18;7247;938;6;495598
18;6143;938;6;97563
18;598;938;24;120389
18;7252;938;35;52649
18;8383;938;6;377894
18;1729;938;6;274311
18;7274;938;6;73248381
18;7456;938;8;199381
18;7488;938;6;2517321
18;7738;938;7;217598
18;7848;938;10;58234148
18;7895;938;10;183964
18;5699;938;4;491602
18;7917;938;6;184780
18;7938;938;6;622474
18;4701;938;5;249512
18;8028;938;6;13552540
18;14750;938;6;4755878
18;11423;938;6;64242
18;8096;938;6;756962
18;8098;938;6;869644
18;8196;938;6;69468
19;26;7;7;884427
20;2491;18;11;91019
20;2294;18;7;970718
20;31;18;6;98375
20;3171;18;6;430587
20;9748;18;6;2145742
20;62;18;10;5565841
20;946;18;6;161003
20;8344;18;5;44233
20;21;18;8;8608440
20;22;18;15580;4365265
20;870;18;8;3525535
20;25;18;9;716675
20;199;18;21;4930119
21;27;8;5;93705
21;1593;8;9;356108
22;17761;15580;6;18180733
22;17760;15580;6;4967636
22;17757;15580;6;15824300
22;17755;15580;6;26474
22;17750;15580;6;12468055
22;17748;15580;6;22397050
22;17744;15580;6;3080641
22;17742;15580;6;337984
22;17741;15580;6;267915
22;17740;15580;6;1054019
22;17738;15580;6;28371467
22;17737;15580;6;7357935
22;17736;15580;6;2845505
22;17735;15580;6;64057
22;17732;15580;6;191944
22;17731;15580;5;134005
22;17730;15580;6;617935
22;17729;15580;6;1153861
22;17726;15580;6;346131
22;17725;15580;5;3798361
22;17724;15580;6;146396
22;17722;15580;6;277402
22;17721;15580;6;1728277
22;17720;15580;6;195820
22;17718;15580;6;4875518
22;17713;15580;6;481585
22;17712;15580;6;51227764
22;17711;15580;6;2376249
22;17709;15580;6;18621006
22;17707;15580;6;39154
22;17706;15580;6;127910
22;17704;15580;6;1952073
22;17703;15580;6;6365625
22;17702;15580;6;53299
22;17699;15580;6;639240
22;17695;15580;6;1615110
22;17694;15580;6;2072106
22;17692;15580;7;1298388
22;17687;15580;6;74480
22;17686;15580;6;851027
22;17683;15580;6;120344
22;17680;15580;6;4762311
22;17679;15580;6;171031
22;17678;15580;6;369269
22;17677;15580;6;233321
22;17675;15580;6;100318
22;17674;15580;6;33376
22;17671;15580;6;158887
22;17670;15580;6;9736567
22;17667;15580;6;2665941
22;17665;15580;6;1751366
22;17664;15580;6;1007844
22;17661;15580;6;1488
22;17660;15580;6;1177459
22;17658;15580;6;1005246
22;17657;15580;6;218686
22;17652;15580;6;1570571
22;17650;15580;6;294149
22;17645;15580;6;2461143
22;17643;15580;6;382054
22;17642;15580;6;13634106
22;17639;15580;6;146051
22;17638;15580;6;132759
22;17637;15580;6;191310
22;17634;15580;6;1259914
22;17632;15580;6;335584
22;17631;15580;6;920370
22;17627;15580;6;95670
22;17626;15580;6;212432
22;17624;15580;6;410790
22;17620;15580;6;1276556
22;17619;15580;6;570787
22;17616;15580;6;48617792
22;17615;15580;6;20272361
22;17613;15580;6;864238
22;17612;15580;6;145000
22;17610;15580;5;67004
22;17609;15580;6;20691968
22;17604;15580;6;490203
22;17603;15580;6;531744
22;17601;15580;6;679492
22;17600;15580;6;513662
22;17599;15580;6;165064949
22;17597;15580;6;3094343
22;17596;15580;5;465210
22;17595;15580;6;2631450
22;17594;15580;6;56463
22;17593;15580;6;8857704
22;17591;15580;6;432731
22;17589;15580;6;88721735
22;17587;15580;6;684925
22;17586;15580;6;431920
22;17585;15580;6;212159
22;17584;15580;6;12485804
22;17583;15580;6;2598601
22;17582;15580;6;2857446
22;17581;15580;6;384147
22;17579;15580;6;1106029
22;17578;15580;6;107025
22;17577;15580;6;246779
22;17575;15580;6;70031
22;17574;15580;6;326498
22;17570;15580;6;1096701
22;17569;15580;6;28645
22;17565;15580;6;24089685
22;17564;15580;6;16915390
22;17561;15580;6;266018
22;17559;15580;6;676287
22;17558;15580;6;63846792
22;17557;15580;5;18970
22;17555;15580;6;497644
22;17554;15580;6;7980946
22;17553;15580;6;352395
22;17548;15580;7;68371798
22;17547;15580;6;2696077
22;17545;15580;6;906000
22;17544;15580;6;279975
22;17543;15580;6;356449636
22;17542;15580;6;8280560
22;17541;15580;6;10732
22;17540;15580;6;32313
22;17538;15580;6;28905708
22;17537;15580;6;8382836
22;17531;15580;6;169318
22;17530;15580;6;2013015
22;17529;15580;6;2502989
22;17528;15580;5;20738
22;17527;15580;6;2911546
22;17526;15580;6;98482816
22;17525;15580;6;18680270
22;17524;15580;6;381027
22;17523;15580;6;1388641
22;17518;15580;6;3965108
22;17516;15580;6;3615637
22;17515;15580;6;24779562
22;17512;15580;6;46299
22;17510;15580;6;1630648
22;17509;15580;5;852834
22;17507;15580;6;41976448
22;17506;15580;6;95199
22;17502;15580;6;55064300
22;17499;15580;6;5035619
22;17498;15580;6;10589038
22;17496;15580;7;86145
22;17494;15580;6;76635637
22;17493;15580;5;5299143
22;17490;15580;6;13357504
22;17488;15580;5;1065380
22;17486;15580;6;625253
22;17485;15580;6;18602233
22;17483;15580;6;281026
22;17480;15580;6;983805
22;17474;15580;6;1204897
22;17473;15580;6;227939
22;17472;15580;5;81748
22;17469;15580;6;5741904
22;17468;15580;6;16243934
22;17467;15580;6;11892997
22;17465;15580;6;300872
22;17464;15580;6;9526537
22;17463;15580;7;147901783
22;17462;15580;6;81545
22;17457;15580;6;4074858
22;17455;15580;6;362038
22;17453;15580;7;139015889
22;17451;15580;6;201108
22;17450;15580;6;90107439
22;17447;15580;6;1013195
22;17445;15580;6;11905597
22;17443;15580;6;16837144
22;17442;15580;6;68983
22;17441;15580;6;182245
22;17440;15580;6;28626050
22;17439;15580;6;62804
22;17434;15580;6;4139452
22;17433;15580;6;16441
22;17431;15580;6;160888
22;17430;15580;6;5284723
22;17427;15580;6;2343959
22;17425;15580;6;3278081
22;17423;15580;6;16789016
22;17420;15580;6;29675
22;17419;15580;6;233098
22;17418;15580;6;90194
22;17417;15580;5;12291519
22;17416;15580;6;59570
22;17415;15580;5;1137733
22;17410;15580;6;1309584
22;17409;15580;6;327279554
22;17404;15580;5;171105
22;17403;15580;6;23457
22;17402;15580;6;19704
22;17401;15580;6;286996818
22;17399;15580;6;88933764
22;17398;15580;6;7347667
22;17397;15580;6;27306111
22;17396;15580;6;12356160
22;17395;15580;7;608945
22;17394;15580;6;184820
22;17393;15580;6;215773
22;17392;15580;6;63952511
22;17391;15580;6;183392
22;17390;15580;6;28809
22;17389;15580;6;918205
22;17388;15580;5;2067
22;17383;15580;6;20045565
22;17380;15580;6;250045
22;17378;15580;6;951601
22;17376;15580;6;112607
22;17374;15580;6;40689
22;17373;15580;6;8108692
22;17371;15580;6;59867
22;17368;15580;6;2806563
22;17367;15580;5;87134245
22;17366;15580;6;356300
22;17363;15580;6;385423
22;17362;15580;6;621542967
22;17358;15580;6;111083
22;17357;15580;6;17515690
22;17356;15580;6;26679494
22;17354;15580;8;700628
22;17353;15580;6;8303259
22;17348;15580;6;40929
22;17347;15580;6;1114135
22;17345;15580;6;975210
22;17342;15580;5;849912
22;17338;15580;6;1035926
22;17335;15580;7;84350649
22;17332;15580;5;389727
22;17322;15580;9;913446796
22;17315;15580;6;193481
22;17314;15580;6;7793
22;17313;15580;6;29399037
22;17312;15580;6;1403986
22;17311;15580;6;12527
22;17308;15580;6;818686
22;17307;15580;6;293031
22;17305;15580;6;132123
22;17304;15580;6;1643340
22;17301;15580;6;19826025
22;17300;15580;6;351091
22;17294;15580;5;275808
22;17292;15580;6;151732
22;17291;15580;6;74359
22;17289;15580;6;18745277
22;17288;15580;6;74132
22;17287;15580;6;2211493
22;17285;15580;6;19494989
22;17281;15580;7;924369
22;17280;15580;6;184010
22;17278;15580;6;17044360
22;17274;15580;6;3963168
22;17273;15580;7;75630111
22;17271;15580;7;22545160
22;17270;15580;6;7063131
22;17268;15580;6;163156
22;17267;15580;6;365613
22;17266;15580;6;18141404
22;17264;15580;6;377444
22;17262;15580;6;9525987
22;17261;15580;6;7093852
22;17259;15580;6;3112
22;17257;15580;6;4545820
22;17256;15580;6;36768636
22;17255;15580;5;1091950
22;17254;15580;6;169905080
22;17253;15580;6;1225508
22;17252;15580;6;333516
22;17250;15580;6;1796963
22;17249;15580;6;8460346
22;17248;15580;6;86766
22;17243;15580;6;258188
22;17242;15580;5;268536
22;17239;15580;7;78807392
22;17238;15580;6;9187391
22;17232;15580;5;1840894
22;17230;15580;6;181775
22;17229;15580;6;704462
22;17225;15580;5;14915184
22;17224;15580;6;73426
22;17223;15580;6;798509
22;17220;15580;6;217607
22;17218;15580;6;10661207
22;17217;15580;6;326093
22;17216;15580;6;5003069
22;17215;15580;6;110896
22;17213;15580;6;509343
22;17210;15580;6;79667
22;17209;15580;6;41970
22;17208;15580;6;206710
22;17206;15580;5;10661
22;17205;15580;5;868344
22;17204;15580;7;37947
22;17202;15580;6;281456
22;17201;15580;6;5548704
22;17200;15580;6;523695
22;17197;15580;6;69121
22;17195;15580;5;5728143
22;17194;15580;6;3485806
22;17191;15580;5;79078
22;17188;15580;6;381767
22;17185;15580;6;101787
22;17184;15580;5;340638
22;17182;15580;6;456576
22;17180;15580;6;73741
22;17178;15580;5;68345
22;17176;15580;6;2173151
22;17173;15580;7;436205151
22;17172;15580;7;5546442
22;17171;15580;7;12927
22;17170;15580;6;86180593
22;17169;15580;6;1105389
22;17165;15580;9;73300346
22;17163;15580;6;497135
22;17161;15580;7;17877378
22;17156;15580;6;402508
22;17155;15580;6;1117819
22;17153;15580;6;8017767
22;17152;15580;6;31257
22;17151;15580;6;588117
22;17149;15580;6;295662
22;17148;15580;6;4510001
22;17147;15580;6;643784
22;17146;15580;6;25095
22;17145;15580;6;538486
22;17144;15580;6;205378
22;17143;15580;6;2222956
22;17141;15580;8;440012930
22;17138;15580;6;272785
22;17137;15580;6;214159
22;17135;15580;6;21882
22;17134;15580;6;1326130
22;17132;15580;6;1457353
22;17131;15580;6;48840843
22;17129;15580;6;1541929
22;17127;15580;6;413552
22;17126;15580;6;3707843
22;17125;15580;6;25275293
22;17123;15580;6;228423
22;17122;15580;6;23119
22;17116;15580;6;6163454
22;17114;15580;7;1069564
22;17110;15580;5;1750
22;17109;15580;6;26370325
22;17107;15580;6;25828
22;17106;15580;6;1505534
22;17104;15580;6;33628
22;17102;15580;6;38287146
22;17100;15580;6;416499
22;17098;15580;6;1466288
22;17097;15580;7;3885043
22;17096;15580;5;33573590
22;17094;15580;5;13019271
22;17093;15580;6;248713
22;17092;15580;5;3048071
22;17087;15580;6;4312101
22;17084;15580;6;4421349
22;17083;15580;6;318701
22;17082;15580;6;2041348
22;17081;15580;7;7762961
22;17077;15580;6;524074
22;17075;15580;6;3201
22;17074;15580;6;268931
22;17073;15580;6;1094657
22;17072;15580;6;72826
22;17071;15580;6;24941938
22;17070;15580;6;6871
22;17069;15580;7;1963807
22;17068;15580;6;44275
22;17065;15580;5;3836993
22;17061;15580;6;4492832
22;17060;15580;6;3428676
22;17059;15580;7;14550476
22;17057;15580;6;29716456
22;17056;15580;5;3105090
22;17055;15580;6;403206
22;17054;15580;6;997651
22;17052;15580;6;14509365
22;17051;15580;6;10270425
22;17046;15580;5;551951
22;17045;15580;6;19025127
22;17043;15580;7;18019870
22;17041;15580;6;14544166
22;17039;15580;7;2157987
22;17036;15580;6;2400444
22;17035;15580;6;5330565
22;17033;15580;6;68315055
22;17032;15580;6;11315853
22;17030;15580;5;45065
22;17029;15580;8;874804
22;17028;15580;6;21232
22;17024;15580;6;4604098
22;17023;15580;6;693428
22;17021;15580;6;1818779
22;17020;15580;6;171239
22;17016;15580;6;70408263
22;17014;15580;6;121839
22;17013;15580;6;658774
22;17011;15580;6;1284956
22;17010;15580;6;393764
22;17007;15580;6;247712
22;17006;15580;6;192546
22;17005;15580;6;22481904
22;17003;15580;7;9402238
22;17001;15580;8;845598
22;17000;15580;6;17152829
22;16999;15580;7;2551334
22;16998;15580;5;24300196
22;16994;15580;6;32960597
22;16992;15580;6;1327611
22;16991;15580;6;383625
22;16989;15580;6;122102
22;16988;15580;6;134422
22;16981;15580;7;137342
22;16979;15580;6;947075
22;16978;15580;6;1846916
22;16976;15580;6;73358638
22;16975;15580;6;1155243
22;16972;15580;6;13194217
22;16970;15580;6;1182546
22;16969;15580;5;976195
22;16964;15580;5;43446519
22;16962;15580;5;15523619
22;16961;15580;7;492973
22;16960;15580;6;357474
22;16954;15580;6;21066
22;16953;15580;6;922831
22;16952;15580;5;2941781
22;16951;15580;6;196301901
22;16950;15580;6;44088
22;16949;15580;5;590175
22;16948;15580;6;3825720
22;16945;15580;6;510559
22;16944;15580;5;23941594
22;16941;15580;6;219716
22;16938;15580;6;61385
22;16937;15580;6;798082
22;16932;15580;6;628259
22;16931;15580;6;122553
22;16930;15580;6;5678816
22;16929;15580;6;3065719
22;16928;15580;5;2615844
22;16927;15580;6;1515401
22;16926;15580;6;12203032
22;16923;15580;6;1495712
22;16922;15580;6;27221708
22;16920;15580;6;18518828
22;16919;15580;6;199367
22;16917;15580;6;210504
22;16915;15580;6;45121701
22;16914;15580;6;283020
22;16913;15580;5;236034
22;16911;15580;6;5536564
22;16910;15580;6;114848
22;16909;15580;6;171029
22;16904;15580;6;9250941
22;16902;15580;6;26630
22;16901;15580;6;4637650
22;16900;15580;7;187442
22;16898;15580;6;116300402
22;16896;15580;6;215290
22;16891;15580;6;7132171
22;16890;15580;5;287061
22;16887;15580;6;22573482
22;16885;15580;6;1153411
22;16884;15580;5;40833
22;16882;15580;6;180786
22;16881;15580;6;855195
22;16879;15580;6;244323
22;16878;15580;6;18216442
22;16877;15580;5;1751746
22;16874;15580;7;884832
22;16873;15580;6;240046
22;16871;15580;7;9945
22;16868;15580;6;207730
22;16867;15580;5;1364109
22;16861;15580;6;297394
22;16860;15580;6;378613
22;16858;15580;5;120049
22;16857;15580;6;28670593
22;16854;15580;6;76392333
22;16852;15580;7;337425255
22;16850;15580;5;9041969
22;16847;15580;6;288418
22;16844;15580;7;6772499
22;16841;15580;6;13186644
22;16836;15580;5;442463971
22;16834;15580;6;274104
22;16833;15580;6;13401375
22;16832;15580;7;214912
22;16830;15580;6;751223
22;16829;15580;6;697365
22;16828;15580;5;3380026
22;16826;15580;6;397167
22;16825;15580;6;985514
22;16824;15580;5;24771
22;16823;15580;6;4984149
22;16818;15580;7;346297
22;16816;15580;7;69587631
22;16815;15580;6;28968
22;16814;15580;5;424109
22;16812;15580;6;6974840
22;16811;15580;6;250439
22;16809;15580;6;30862489
22;16805;15580;6;40556900
22;16804;15580;6;7802123
22;16802;15580;7;74695566
22;16800;15580;5;79548
22;16798;15580;5;354942
22;16797;15580;6;2472638
22;16795;15580;6;731913
22;16794;15580;6;1125611
22;16793;15580;5;1253466
22;8119;15580;6;1416534
22;8118;15580;30;1321036
22;8108;15580;4;19478333
22;8106;15580;6;32150
22;8102;15580;5;1059657
22;8101;15580;9;20713350
22;8100;15580;5;2869823
22;8098;15580;6;236515
22;8090;15580;5;326808
22;8073;15580;6;43086890
22;8068;15580;9;64114
22;8063;15580;6;1431890
22;8055;15580;10;3869
22;8051;15580;6;1085292
22;8047;15580;6;167497
22;8031;15580;8;71930278
22;8027;15580;6;177634
22;8026;15580;7;692035
22;8025;15580;7;71397105
22;8021;15580;6;2500361
22;8020;15580;3;364514
22;8019;15580;6;906771
22;8013;15580;6;2022973
22;8009;15580;13;8101300
22;8007;15580;6;25149
22;8006;15580;9;192088
22;7998;15580;4;54868426
22;7994;15580;6;3997920
22;7989;15580;5;119182
22;7987;15580;6;25502421
22;7986;15580;8;70964884
22;7985;15580;5;1195103
22;7982;15580;6;271727
22;7980;15580;6;18711284
22;7977;15580;6;165643
22;7975;15580;5;616574
22;7972;15580;7;42643390
22;7969;15580;6;3837
22;7967;15580;7;553057
22;7962;15580;6;96344
22;7960;15580;16;215420369
22;7958;15580;5;55013
22;7953;15580;6;685819
22;7948;15580;6;20853934
22;7943;15580;8;1210529
22;7940;15580;9;22899866
22;7938;15580;6;1530630
22;7937;15580;15;964264
22;7930;15580;6;3347255
22;7929;15580;8;10048284
22;7923;15580;14;1391975
22;7921;15580;5;1308393
22;7920;15580;7;57281340
22;7918;15580;5;5097580
22;7915;15580;4;143821
22;7911;15580;10;1741671
22;7908;15580;6;22391965
22;7905;15580;9;13312778
22;7904;15580;6;287302
22;7902;15580;6;438261
22;7900;15580;7;133549
22;7895;15580;10;104982
22;7894;15580;19;303631724
22;7891;15580;5;277327
22;7885;15580;6;7605
22;7884;15580;11;4822237
22;7883;15580;5;27158340
22;7881;15580;7;797723
22;7880;15580;9;36975079
22;7877;15580;9;3562940
22;7876;15580;13;92029139
22;7871;15580;6;88028
22;7869;15580;9;1568697
22;7867;15580;7;653000
22;7866;15580;12;871902
22;7854;15580;9;139419237
22;7853;15580;6;968703
22;7849;15580;8;135713
22;7848;15580;10;16644238
22;7845;15580;6;665216
22;7841;15580;7;9071041
22;7840;15580;6;147138
22;7838;15580;7;125871026
22;7836;15580;9;580398
22;7834;15580;6;14166852
22;7827;15580;6;2841772
22;7826;15580;6;2297277
22;7822;15580;5;84017
22;7806;15580;8;159781
22;7792;15580;7;7460931
22;7791;15580;6;1597038
22;7788;15580;11;67322
22;7786;15580;6;468763
22;7784;15580;398;11967578596
22;7782;15580;13;32217650
22;7776;15580;6;13963
22;7774;15580;6;2441160
22;7773;15580;5;33707332
22;7768;15580;6;40093579
22;7762;15580;6;6482914
22;7760;15580;5;675960
22;7759;15580;7;13118263
22;7758;15580;10;50419480
22;7750;15580;6;184325
22;7749;15580;5;73274
22;7742;15580;6;314481
22;7738;15580;7;220747
22;7735;15580;6;3096
22;7730;15580;9;18430879
22;7726;15580;6;62721
22;7720;15580;7;6260373
22;7715;15580;7;15607562
22;7708;15580;5;21170628
22;7704;15580;5;2164156
22;7703;15580;6;13436681
22;7702;15580;6;56006022
22;7701;15580;5;585745
22;7700;15580;7;932788
22;7695;15580;6;8403229
22;7685;15580;6;126707
22;7676;15580;6;1070236
22;7665;15580;6;326816
22;7664;15580;5;20104255
22;7646;15580;6;36951
22;7643;15580;6;759110
22;7642;15580;9;58915591
22;7635;15580;6;16937820
22;7634;15580;6;3244929
22;7633;15580;6;1882138
22;7631;15580;9;99870993
22;7624;15580;5;72665
22;7622;15580;5;1934108
22;7619;15580;7;4760248
22;7613;15580;7;21938612
22;7611;15580;5;8728175
22;7609;15580;21;166881
22;7607;15580;8;166119
22;7606;15580;6;509001
22;7590;15580;12;8279799
22;7588;15580;6;28352829
22;7578;15580;6;689609
22;7576;15580;15;892391
22;7568;15580;7;114233
22;7567;15580;6;1339842
22;7565;15580;6;113561
22;7550;15580;6;153244
22;7547;15580;6;84329
22;7546;15580;18;3165658
22;7537;15580;6;2596424
22;7532;15580;13;12489214
22;7529;15580;6;622683
22;7528;15580;7;85816
22;7525;15580;4;9416162
22;7516;15580;16;199964134
22;7508;15580;6;2140531
22;7506;15580;12;214744521
22;7496;15580;6;25035094
22;7493;15580;6;4965940
22;7491;15580;6;3789924
22;7488;15580;6;838289
22;7486;15580;8;527006
22;7483;15580;6;1037610
22;7478;15580;6;1861444
22;7467;15580;7;7154557
22;7461;15580;8;13935695
22;7460;15580;5;331711
22;7457;15580;6;1127906
22;7454;15580;6;932671
22;7449;15580;8;566050
22;7446;15580;7;1824165
22;7435;15580;6;371478
22;7433;15580;5;1213226
22;7432;15580;7;4710047
22;7427;15580;6;283180
22;7426;15580;10;53497788
22;7424;15580;8;83694284
22;7415;15580;6;17213901
22;7414;15580;7;691442
22;7405;15580;6;2406
22;7404;15580;6;454328
22;7389;15580;4;2558423
22;7382;15580;37;1190624351
22;7381;15580;11;31370431
22;7379;15580;6;181754
22;7373;15580;7;885573
22;7372;15580;14;6037799
22;7370;15580;5;13789998
22;7368;15580;111;16040
22;7366;15580;6;11238
22;7365;15580;7;462521
22;7360;15580;7;2438100
22;7355;15580;6;921605
22;7353;15580;6;1876016
22;7349;15580;5;11081542
22;7344;15580;8;3306360
22;7342;15580;6;47847
22;7341;15580;5;454353
22;7335;15580;5;1832217
22;7332;15580;8;16600364
22;7329;15580;6;101660
22;7328;15580;8;322445
22;7324;15580;26;269930816
22;7323;15580;8;5305539
22;7322;15580;8;279612
22;7318;15580;6;94547
22;7317;15580;6;254581
22;7315;15580;14;89400
22;7314;15580;9;32215561
22;7306;15580;6;1048182
22;7305;15580;15;82263357
22;7293;15580;7;47088
22;7291;15580;6;3079492
22;7288;15580;7;347108
22;7279;15580;6;13051341
22;7273;15580;16;289672384
22;7268;15580;5;11201
22;7266;15580;6;20250244
22;7261;15580;5;5111834
22;7257;15580;6;2946186
22;7254;15580;5;4721489
22;7250;15580;10;1117149
22;7240;15580;4;16502317
22;7237;15580;6;4019739
22;7234;15580;6;17022010
22;7222;15580;7;342036
22;7217;15580;9;1279476
22;7216;15580;8;246773
22;7211;15580;7;19876425
22;7206;15580;7;444403
22;7194;15580;7;27875580
22;7193;15580;6;48713027
22;7190;15580;6;40641
22;7189;15580;6;5590551
22;7182;15580;4;14526
22;7178;15580;5;3949053
22;7171;15580;8;46531993
22;7167;15580;7;1397555
22;7153;15580;5;136631
22;7150;15580;11;15470175
22;7145;15580;11;721638
22;7136;15580;6;63096
22;7135;15580;6;1501213
22;7132;15580;16;812264
22;7128;15580;7;72792716
22;7124;15580;12;452654
22;7117;15580;8;1292866
22;7113;15580;7;33602092
22;7105;15580;108;2031489
22;7102;15580;5;5548715
22;7097;15580;6;46844368
22;7094;15580;8;24305
22;7089;15580;7;211714
22;7088;15580;7;1820083
22;7076;15580;29;25252257
22;7073;15580;6;14946204
22;7071;15580;6;1358482
22;7070;15580;6;159254
22;7066;15580;7;55683
22;7063;15580;5;81389986
22;7059;15580;6;36259645
22;7053;15580;7;19591088
22;7052;15580;13;424785
22;7051;15580;4;116522
22;7046;15580;8;975963
22;7043;15580;6;183592
22;7037;15580;6;298810
22;7029;15580;9;178185
22;7028;15580;10;5749346
22;7017;15580;6;1672549
22;7016;15580;17;172559297
22;7011;15580;5;4478102
22;7009;15580;5;1199259
22;7008;15580;5;2231470
22;7005;15580;11;21104645
22;7003;15580;7;161624
22;7002;15580;6;9013600
22;7000;15580;6;691795
22;6997;15580;7;102130
22;6995;15580;5;362166
22;6991;15580;6;118602
22;6985;15580;6;307137
22;6984;15580;6;3485151
22;6979;15580;22;1307697
22;6975;15580;5;8276
22;6973;15580;6;1433756
22;6961;15580;6;1595110
22;6957;15580;8;15909799
22;6955;15580;6;1825665
22;6950;15580;6;1009867
22;6947;15580;6;5356863
22;6944;15580;7;76547128
22;6934;15580;11;7446665
22;6924;15580;7;1137038
22;6923;15580;6;6934214
22;6916;15580;10;545819
22;6907;15580;6;305205
22;6900;15580;7;1005591
22;6896;15580;12;103374335
22;6894;15580;5;113583
22;6892;15580;7;1308590
22;6891;15580;9;47704388
22;6882;15580;7;4728419
22;6881;15580;6;5210963
22;6866;15580;15;9695336
22;6864;15580;6;772390
22;6862;15580;6;19512302
22;6852;15580;7;2146474
22;6846;15580;6;1551511
22;6844;15580;6;41661
22;6842;15580;6;175314
22;6840;15580;7;9966774
22;6834;15580;13;674884
22;6833;15580;11;1714729
22;6832;15580;12;624891
22;6823;15580;6;1497548
22;6817;15580;6;676463
22;6814;15580;6;599275
22;6812;15580;10;91036
22;6806;15580;7;142970
22;6805;15580;10;6232317
22;6801;15580;5;208664
22;6799;15580;6;5825132
22;6787;15580;5;69260
22;6786;15580;8;54919010
22;6785;15580;17;10676971
22;6779;15580;6;556370
22;6773;15580;10;30291097
22;6772;15580;7;18920253
22;6767;15580;6;1355633
22;6765;15580;6;295532
22;6761;15580;6;362773
22;6758;15580;7;57997691
22;6756;15580;6;15413356
22;6753;15580;15;1170060
22;6751;15580;6;1723464
22;6750;15580;5;16654
22;6745;15580;7;32197898
22;6728;15580;5;153544
22;6727;15580;6;122283
22;6723;15580;4;4608931
22;6716;15580;7;9259599
22;6714;15580;7;14194962
22;6710;15580;7;2622894
22;6706;15580;30;304119004
22;6705;15580;5;114757
22;6701;15580;18;27049160
22;6700;15580;7;152121
22;6688;15580;5;1820409
22;6687;15580;6;34117
22;6683;15580;6;571594
22;6675;15580;5;61809
22;6673;15580;5;363757
22;6665;15580;6;1538004
22;6661;15580;6;4065734
22;6659;15580;8;19040763
22;6658;15580;6;2008544
22;6656;15580;6;1503
22;6652;15580;6;50174
22;6650;15580;10;366772
22;6647;15580;5;24652719
22;6645;15580;6;13851294
22;6641;15580;28;684012045
22;6640;15580;5;15563
22;6636;15580;5;49391045
22;6635;15580;8;2657526
22;6630;15580;36;832869
22;6628;15580;5;15657358
22;6625;15580;8;7837574
22;6620;15580;7;4936863
22;6616;15580;5;4695114
22;6615;15580;8;1029006
22;6612;15580;6;895497
22;6597;15580;6;1275662
22;6596;15580;6;11343854
22;6590;15580;6;32256451
22;6587;15580;9;101934036
22;6582;15580;6;17443
22;6581;15580;22;2036064
22;6572;15580;6;2663995
22;6568;15580;5;22618
22;6566;15580;6;10729386
22;6560;15580;7;872751
22;6556;15580;7;21148370
22;6552;15580;7;476323
22;6543;15580;6;1042888
22;6540;15580;7;888322
22;6536;15580;10;95632
22;6531;15580;7;14983499
22;6528;15580;7;14179556
22;6527;15580;6;18528675
22;6521;15580;37;358616869
22;6516;15580;6;12982
22;16789;15580;6;144499
22;6515;15580;7;7825356
22;16788;15580;5;781530
