Source;Target;DegreeSource;Degreetarget;Capacities
30;8439;261;3;4389704
30;348;261;58;119134216
30;9086;261;5;11791377
30;559;261;27;81543177
30;19320;261;5;11891522
30;269;261;88;158656660
30;5718;261;3;4382993
30;1085;261;3;4367934
30;1303;261;6;14925218
30;16451;261;5;11852342
30;62;261;245;396670532
30;4431;261;5;11759338
30;19594;261;4;7570560
30;4050;261;4;7448880
30;12788;261;4;7522449
30;11629;261;3;4398738
30;1891;261;4;7427224
30;15255;261;4;7539904
30;6736;261;5;11772395
30;6195;261;4;7465649
30;6200;261;3;4385605
30;8534;261;6;14955336
30;358;261;5;11696486
30;1900;261;3;4370421
30;645;261;6;14915482
30;8748;261;3;4391834
30;5423;261;5;11765273
30;4026;261;4;7448578
30;8652;261;3;4391756
30;2690;261;4;7435776
30;3772;261;4;7445687
30;11834;261;2;1769693
30;15080;261;4;7538937
30;19449;261;5;11893335
30;343;261;73;138338329
30;1647;261;6;14926296
30;795;261;4;7418527
30;3449;261;3;4373681
30;17070;261;5;11862502
30;909;261;4;7421195
30;968;261;4;7422984
30;10734;261;1;303908
30;75;261;112;191757808
30;50;261;324;535287858
30;9069;261;2;1765612
30;6616;261;5;11768500
30;19452;261;5;11896701
30;14583;261;3;4402493
30;7155;261;5;11775231
30;663;261;5;11699026
30;8946;261;5;11790942
30;65;261;135;225217824
30;3352;261;5;11754440
30;4434;261;5;11759394
30;12401;261;5;11816933
30;4384;261;2;1757350
30;4422;261;3;4376136
30;1717;261;3;4369786
30;1835;261;6;14927264
30;9802;261;4;7497821
30;18797;261;3;4417873
30;361;261;94;167832582
30;2132;261;6;14927905
30;1875;261;2;1755249
30;12002;261;4;7508569
30;100;261;107;186550936
30;937;261;4;7421437
30;10775;261;3;4397041
30;1037;261;6;14917456
30;1097;261;6;14920475
30;6282;261;6;14944571
30;331;261;5;11694208
30;1413;261;50;107633415
30;1625;261;7;18521547
30;19892;261;5;11900143
30;416;261;59;120315185
30;2039;261;3;4371504
30;18108;261;5;11872980
30;15403;261;4;7547264
30;1785;261;4;7427116
30;15595;261;6;15001914
30;11808;261;3;4399404
30;2198;261;4;7434032
30;6053;261;3;4384359
30;4542;261;4;7455400
30;7820;261;4;7479467
30;8077;261;5;11777574
30;6562;261;4;7470500
30;9808;261;2;1767866
30;15227;261;6;15001151
30;2243;261;5;11730229
30;17782;261;4;7560540
30;8577;261;3;4390685
30;8600;261;4;7486109
30;8620;261;3;4390753
30;8827;261;4;7488880
30;1297;261;18;65433753
30;8871;261;3;4392757
30;11698;261;2;1769336
30;8938;261;3;4393704
30;9364;261;2;1766234
30;3806;261;4;7447423
30;17331;261;5;11864512
30;2362;261;5;11732172
30;12641;261;5;11817974
30;9569;261;1;303676
30;1414;261;5;11714458
30;15480;261;2;1773546
30;10122;261;3;4395043
30;10126;261;3;4395097
30;8817;261;3;4392381
30;10440;261;4;7501989
30;4868;261;6;14938077
30;13524;261;2;1771151
30;5038;261;2;1758838
30;10448;261;4;7502273
30;6745;261;4;7473091
30;10532;261;3;4395607
30;10939;261;4;7502407
30;17621;261;5;11867321
30;15872;261;5;11847781
30;11003;261;4;7502438
30;18713;261;7;18532381
30;11790;261;5;11807935
30;11249;261;2;1769150
30;8268;261;4;7482479
30;11514;261;4;7503631
30;6130;261;4;7464623
30;11540;261;5;11803489
30;11649;261;7;18524588
30;11892;261;4;7507386
30;11948;261;5;11810974
30;12366;261;4;7511684
30;12601;261;3;4400052
30;15961;261;4;7548450
30;12715;261;4;7518302
30;9471;261;4;7493528
30;12717;261;3;4400337
30;12800;261;3;4401143
30;15338;261;4;7542838
30;16961;261;3;4409410
30;10934;261;5;11801306
30;13098;261;4;7526671
30;13099;261;2;1770552
30;13184;261;5;11822288
30;14125;261;4;7528442
30;14363;261;4;7530372
30;15118;261;5;11843309
30;15390;261;4;7544546
30;15563;261;4;7547789
30;16262;261;5;11849934
30;16281;261;5;11851669
30;16335;261;5;11852085
30;12849;261;4;7523301
30;16636;261;5;11853045
30;16812;261;6;15010609
30;18354;261;3;4414645
30;3640;261;5;11755761
30;17165;261;2;1774711
30;17360;261;5;11865171
30;17455;261;3;4410493
30;17827;261;5;11867650
30;12904;261;4;7523997
30;18855;261;4;7568685
30;17831;261;5;11868668
30;7159;261;4;7478118
30;17979;261;3;4413339
30;18493;261;6;15016937
30;18007;261;4;7561987
30;18625;261;2;1777936
30;19127;261;5;11889156
30;19171;261;3;4418549
30;15100;261;5;11843179
30;19428;261;4;7568881
30;9557;261;4;7496964
30;19295;261;3;4418793
29;19706;319;6;19461436
29;19559;319;3;6257552
29;19324;319;4;10844380
29;18712;319;1;509398
29;18681;319;5;15265831
29;18652;319;4;10840643
29;18460;319;4;10839691
29;18367;319;5;15265806
29;18345;319;3;6254887
29;18332;319;5;15265561
29;18265;319;4;10837453
29;18181;319;6;19459159
29;18147;319;4;10835992
29;18118;319;6;19458842
29;19710;319;5;15266275
29;18087;319;3;6254545
29;17465;319;4;10828950
29;17409;319;4;10824292
29;17341;319;6;19456931
29;18939;319;4;10843035
29;17316;319;5;15263404
29;17242;319;3;6252524
29;17205;319;3;6252167
29;17799;319;4;10832380
29;16717;319;5;15260202
29;16462;319;5;15260170
29;16424;319;4;10819807
29;16307;319;4;10818090
29;16208;319;4;10817810
29;16191;319;4;10815962
29;15955;319;3;6248975
29;15837;319;4;10813972
29;15806;319;4;10808006
29;15747;319;2;2805189
29;19971;319;5;15266547
29;15643;319;2;2804448
29;15507;319;3;6246363
29;5633;319;3;6216095
29;4933;319;5;15217596
29;4440;319;3;6214613
29;4292;319;5;15217199
29;4263;319;4;10740408
29;3205;319;4;10736488
29;4251;319;5;15215806
29;9905;319;4;10768491
29;4161;319;3;6210018
29;563;319;54;127942513
29;9558;319;5;15228994
29;13670;319;3;6237502
29;4483;319;4;10741596
29;6025;319;3;6217587
29;4102;319;5;15211706
29;14125;319;4;10801056
29;4770;319;5;15217328
29;3802;319;6;19447898
29;5707;319;6;19451991
29;3543;319;6;19446346
29;3415;319;4;10739001
29;2644;319;3;6204678
29;15143;319;3;6244392
29;12828;319;3;6235015
29;17270;319;2;2805645
29;3204;319;5;15210271
29;12713;319;3;6234714
29;3199;319;3;6207317
29;12965;319;2;2803388
29;8024;319;3;6222823
29;3105;319;3;6206139
29;16567;319;4;10822814
29;5206;319;3;6215812
29;5747;319;3;6216186
29;15377;319;5;15255061
29;7803;319;2;2801090
29;1381;319;42;109620303
29;102;319;152;299618832
29;2841;319;3;6205703
29;2776;319;5;15209292
29;4475;319;4;10740874
29;2208;319;3;6201983
29;13773;319;4;10796767
29;2150;319;5;15208744
29;10658;319;5;15236527
29;10117;319;4;10773502
29;11916;319;5;15239983
29;1805;319;3;6199567
29;10286;319;2;2801749
29;5297;319;4;10744271
29;2213;319;4;10733079
29;5043;319;4;10743245
29;2630;319;2;2799045
29;1995;319;3;6201319
29;1836;319;3;6200468
29;4365;319;5;15217204
29;37;319;94;197120873
29;5009;319;4;10743026
29;5780;319;3;6217517
29;467;319;69;153797878
29;1834;319;4;10731354
29;10490;319;4;10774296
29;14345;319;5;15247477
29;526;319;15;67088587
29;19330;319;4;10848828
29;18789;319;3;6255029
29;395;319;6;19436552
29;16207;319;3;6251245
29;9715;319;3;6226613
29;13502;319;4;10792654
29;41;319;156;304659474
29;631;319;5;15203280
29;444;319;5;15202863
29;1081;319;4;10725523
29;14065;319;4;10798388
29;357;319;30;92145950
29;304;319;21;79128848
29;8014;319;3;6222559
29;14153;319;3;6242761
29;16943;319;4;10824136
29;8287;319;4;10760084
29;16846;319;6;19456889
29;3321;319;4;10738584
29;75;319;112;226998930
29;84;319;150;293217931
29;10621;319;3;6228289
29;19941;319;5;15266480
29;465;319;53;126432432
29;208;319;88;186981396
29;4328;319;4;10740415
29;391;319;58;134290089
29;12603;319;5;15240163
29;1013;319;4;10725117
29;1099;319;5;15203644
29;42;319;194;381747484
29;1070;319;37;102712852
29;16922;319;2;2805252
29;8266;319;9;34586696
29;3404;319;18;73805597
29;158;319;59;136824142
29;984;319;4;10723812
29;4018;319;2;2800535
29;81;319;202;403629562
29;15244;319;2;2804298
29;150;319;7;24539416
29;14028;319;3;6239551
29;34;319;199;391912289
29;16893;319;4;10823745
29;1745;319;5;15205694
29;215;319;149;292676596
29;810;319;60;138540718
29;1572;319;48;120023093
29;10675;319;5;15237288
29;8511;319;5;15221766
29;16909;319;5;15260777
29;679;319;57;132602892
29;3110;319;3;6206594
29;16927;319;4;10823954
29;5566;319;4;10746644
29;697;319;5;15203503
29;16198;319;4;10815991
29;14575;319;4;10802716
29;1212;319;4;10726228
29;5540;319;4;10744709
29;79;319;66;147136698
29;714;319;34;97974253
29;9152;319;3;6223794
29;2660;319;2;2799084
29;18065;319;4;10832727
29;5081;319;2;2800858
29;2414;319;1;509270
29;5823;319;5;15218997
29;9610;319;3;6226027
29;1271;319;6;19440407
29;4361;319;3;6212040
29;9244;319;5;15226632
29;12842;319;3;6235156
29;5656;319;5;15218114
29;2227;319;3;6202644
29;830;319;6;19439589
29;19128;319;3;6256137
29;13718;319;3;6238803
29;1001;319;4;10724297
29;1355;319;82;177107951
29;16206;319;3;6250679
29;7009;319;5;15220469
29;14205;319;5;15247174
29;3141;319;4;10735900
29;5846;319;4;10747835
29;7388;319;5;15220869
29;1274;319;5;15203758
29;5526;319;3;6215918
29;1462;319;4;10727267
29;619;319;11;48384261
29;18267;319;2;2805981
29;4742;319;3;6214935
29;6284;319;4;10749234
29;11938;319;2;2803050
29;1567;319;4;10728638
29;11847;319;5;15238977
29;6023;319;4;10748879
29;11163;319;5;15238494
29;6241;319;6;19453104
29;7109;319;4;10751778
29;4759;319;3;6215483
29;6382;319;3;6219184
29;6428;319;3;6220724
29;12339;319;4;10782324
29;1382;319;31;93648182
29;6792;319;3;6222147
29;10390;319;4;10774211
29;10647;319;5;15236042
29;6843;319;5;15219790
29;4347;319;3;6211037
29;7052;319;4;10750930
29;7216;319;18;73868685
29;7450;319;4;10752775
29;13875;319;3;6239534
29;219;319;139;277911666
29;7793;319;3;6222336
29;4008;319;2;2799605
29;7795;319;2;2800976
29;3951;319;4;10739739
29;705;319;19;75433644
29;8279;319;4;10756171
29;17566;319;5;15263826
29;11615;319;2;2803039
29;8369;319;4;10761271
29;275;319;6;19433806
29;8390;319;4;10762204
29;14972;319;4;10805756
29;5775;319;3;6216976
29;8480;319;4;10765091
29;8548;319;1;509341
29;7128;319;4;10752613
29;9833;319;3;6226919
29;9224;319;5;15225852
29;8954;319;5;15222672
29;14364;319;6;19456643
29;2803;319;4;10733848
29;9295;319;4;10767891
29;1344;319;35;99614901
29;9459;319;3;6224036
29;13571;319;4;10794837
29;9730;319;3;6226804
29;9941;319;4;10770165
29;15081;319;5;15253941
29;19157;319;3;6256790
29;763;319;68;150157847
29;8878;319;3;6223121
29;9960;319;3;6228167
29;9983;319;4;10771057
29;2419;319;3;6204628
29;9993;319;4;10771254
29;10196;319;5;15232604
29;14078;319;3;6240454
29;13537;319;3;6236456
29;10284;319;5;15233086
29;16863;319;4;10823388
29;10371;319;5;15233224
29;12427;319;3;6230898
29;10669;319;3;6228984
29;10685;319;4;10775203
29;10845;319;3;6229843
29;16000;319;5;15255937
29;3557;319;3;6207785
29;11131;319;2;2802120
29;11149;319;2;2802416
29;16108;319;3;6249943
29;9616;319;3;6226160
29;11239;319;4;10778165
29;12010;319;2;2803091
29;11411;319;2;2803009
29;12696;319;5;15241122
29;11799;319;4;10779875
29;12209;319;3;6230791
29;12214;319;2;2803237
29;12495;319;3;6230998
29;755;319;48;120016843
29;12657;319;4;10784989
29;14294;319;4;10802326
29;12671;319;4;10788393
29;13222;319;9;34598607
29;12681;319;3;6234595
29;6338;319;4;10749365
29;14994;319;3;6243089
29;3080;319;5;15210014
29;12818;319;5;15241123
29;13332;319;4;10789432
29;2062;319;5;15208675
29;6931;319;4;10749595
29;12882;319;2;2803289
29;13005;319;4;10789148
29;13355;319;3;6236396
29;15692;319;2;2804722
29;13528;319;1;509393
29;13619;319;4;10794930
29;15812;319;3;6248767
29;13648;319;3;6237255
29;13793;319;5;15242347
29;13909;319;5;15243089
29;14541;319;2;2803730
29;3437;319;2;2799480
29;14798;319;2;2804017
29;14548;319;2;2803996
29;82;319;290;595391960
29;14689;319;5;15248246
29;14803;319;3;6242829
29;5691;319;4;10746818
29;14888;319;4;10805597
29;14995;319;5;15249965
29;15096;319;3;6243501
29;2929;319;6;19445052
29;2388;319;5;15209074
29;8880;319;3;6223657
29;15372;319;3;6245429
12;19898;320;4;11171653
12;19768;320;6;19558327
12;19707;320;4;11170863
12;19434;320;4;11170000
12;19324;320;4;11167127
12;19007;320;4;11161418
12;18958;320;3;6430252
12;18776;320;3;6427499
12;18507;320;3;6424006
12;18378;320;4;11150383
12;18163;320;3;6421718
12;17782;320;4;11141730
12;17769;320;5;15431791
12;17196;320;4;11129745
12;16996;320;4;11120142
12;16987;320;4;11119099
12;16962;320;4;11114132
12;16924;320;5;15425351
12;16598;320;4;11111547
12;16537;320;5;15416495
12;19175;320;4;11162064
12;16470;320;5;15415219
12;16338;320;4;11109244
12;16073;320;4;11102144
12;15994;320;4;11099339
12;15824;320;5;15410175
12;15632;320;3;6397449
12;15630;320;1;518628
12;15547;320;5;15408644
12;15513;320;4;11095034
12;15438;320;4;11094236
12;15407;320;3;6396435
12;15289;320;2;2831748
12;15246;320;3;6395712
12;6050;320;5;15339847
12;3737;320;2;2811669
12;7849;320;5;15351267
12;5607;320;4;10947538
12;210;320;66;147470602
12;8177;320;4;10969875
12;5673;320;5;15338642
12;5546;320;4;10947511
12;15055;320;3;6393669
12;12646;320;5;15387482
12;4824;320;2;2814433
12;4786;320;4;10933534
12;3758;320;4;10911511
12;7613;320;4;10965138
12;4783;320;5;15319941
12;1956;320;4;10876569
12;14806;320;3;6389413
12;3374;320;4;10904675
12;3320;320;4;10904346
12;11544;320;3;6364083
12;18588;320;4;11153592
12;5604;320;2;2816343
12;3291;320;5;15311263
12;45;320;205;408350778
12;11867;320;5;15380593
12;3739;320;4;10911024
12;4253;320;4;10916425
12;2850;320;4;10892734
12;5420;320;5;15333637
12;14929;320;5;15402776
12;2639;320;5;15307560
12;12662;320;5;15387782
12;6276;320;1;513313
12;2578;320;12;54403249
12;2064;320;6;19487745
12;18943;320;3;6429680
12;13115;320;4;11042584
12;2407;320;3;6277856
12;1379;320;6;19476683
12;3983;320;2;2811975
12;2126;320;49;121704985
12;2027;320;4;10877565
12;228;320;55;130302933
12;14877;320;3;6389494
12;3222;320;27;87760548
12;1952;320;4;10875765
12;1811;320;5;15297891
12;18950;320;5;15434398
12;1638;320;5;15295727
12;16112;320;4;11108195
12;1505;320;5;15293365
12;3999;320;7;24650606
12;144;320;81;175169026
12;1332;320;4;10861343
12;10534;320;3;6350224
12;313;320;53;126745222
12;19647;320;4;11170741
12;18024;320;3;6418466
12;171;320;148;291630081
12;8395;320;7;24732351
12;18057;320;4;11146492
12;1286;320;5;15292334
12;1029;320;4;10861089
12;111;320;113;228323920
12;52;320;282;582399375
12;223;320;99;207024160
12;7933;320;3;6324949
12;107;320;134;268820240
12;14312;320;3;6389141
12;5656;320;5;15338124
12;15807;320;4;11097340
12;4987;320;3;6301530
12;2417;320;3;6278494
12;2701;320;3;6285071
12;18268;320;2;2838648
12;415;320;37;102808267
12;15348;320;4;11089090
12;14807;320;2;2830866
12;2889;320;4;10896823
12;184;320;87;186025139
12;18258;320;3;6423079
12;946;320;48;120178133
12;175;320;100;208159067
12;3950;320;5;15314168
12;91;320;109;223715117
12;12170;320;4;11037427
12;282;320;17;72062248
12;28;320;312;676662702
12;799;320;45;114577320
12;10565;320;3;6351062
12;12364;320;1;516739
12;917;320;4;10857592
12;5896;320;4;10951864
12;18162;320;4;11147880
12;10047;320;4;10998643
12;1070;320;37;102828997
12;5972;320;2;2816954
12;21;320;134;267921084
12;278;320;178;351165449
12;12602;320;4;11040286
12;13116;320;4;11043431
12;180;320;195;383301615
12;1423;320;34;98182961
12;4128;320;6;19505887
12;605;320;28;89660495
12;64;320;289;590168383
12;547;320;66;147519020
12;10543;320;3;6350922
12;2550;320;5;15305670
12;13370;320;2;2828256
12;360;320;6;19466407
12;950;320;5;15273888
12;7573;320;3;6323031
12;2067;320;6;19488360
12;13889;320;5;15399954
12;35;320;354;784558853
12;330;320;5;15269629
12;19577;320;3;6436977
12;17954;320;4;11145530
12;15790;320;3;6397535
12;9839;320;4;10995950
12;13668;320;5;15392841
12;143;320;85;182279804
12;684;320;3;6258745
12;420;320;101;210344809
12;1653;320;4;10867245
12;30;320;261;524589334
12;6198;320;5;15340843
12;1652;320;5;15295756
12;36;320;412;918472642
12;550;320;4;10849058
12;1104;320;5;15278996
12;291;320;62;141723923
12;11793;320;5;15379554
12;1514;320;5;15293494
12;371;320;6;19466509
12;13221;320;4;11051461
12;932;320;34;98128487
12;10130;320;2;2824165
12;11212;320;3;6363192
12;528;320;5;15271469
12;9780;320;4;10994790
12;220;320;102;213262888
12;5630;320;4;10947789
12;2872;320;4;10895230
12;708;320;4;10855926
12;1439;320;6;19479269
12;7390;320;3;6318789
12;10217;320;4;11000174
12;957;320;6;19473429
12;2594;320;6;19490744
12;971;320;5;15274127
12;1074;320;3;6264977
12;1085;320;3;6265640
12;17181;320;2;2836510
12;13935;320;5;15400311
12;1102;320;6;19474082
12;6186;320;4;10952560
12;6236;320;3;6305954
12;1191;320;5;15285770
12;6601;320;4;10954817
12;2332;320;5;15301349
12;1250;320;34;98178894
12;6660;320;4;10961270
12;14113;320;4;11072338
12;6682;320;3;6308792
12;18132;320;3;6421521
12;6771;320;3;6309595
12;7364;320;5;15342075
12;2517;320;4;10882279
12;1976;320;5;15298602
12;7386;320;5;15342730
12;7402;320;6;19523058
12;7407;320;4;10963071
12;5347;320;4;10944635
12;7511;320;3;6320792
12;10338;320;3;6349618
12;15045;320;3;6392124
12;13422;320;5;15391396
12;15302;320;3;6395985
12;13679;320;5;15394494
12;7569;320;3;6322575
12;12709;320;3;6380858
12;7600;320;2;2820384
12;18516;320;4;11152782
12;4991;320;5;15328343
12;7696;320;1;514236
12;13140;320;3;6382809
12;7730;320;5;15347783
12;16900;320;5;15422498
12;10408;320;3;6349990
12;8244;320;2;2821538
12;1942;320;1;510688
12;7893;320;4;10967711
12;7957;320;5;15353358
12;2083;320;5;15300062
12;460;320;5;15270585
12;8034;320;4;10968683
12;3718;320;4;10907917
12;8046;320;3;6325043
12;19822;320;6;19560763
12;12789;320;5;15388445
12;8181;320;3;6327953
12;5266;320;4;10942835
12;8512;320;5;15354204
12;8672;320;2;2822875
12;8886;320;3;6333684
12;8977;320;5;15361166
12;15075;320;3;6393899
12;8583;320;4;10978349
12;9124;320;4;10983665
12;17564;320;4;11138741
12;6744;320;3;6308973
12;8908;320;3;6333983
12;13236;320;4;11052874
12;9293;320;3;6341432
12;17310;320;4;11136310
12;11359;320;5;15378078
12;9414;320;4;10991648
12;9419;320;5;15363032
12;9933;320;4;10998557
12;9643;320;4;10993329
12;4936;320;4;10942206
12;9805;320;2;2824037
12;9303;320;4;10989032
12;9844;320;3;6345436
12;9965;320;3;6348113
12;9982;320;5;15369100
12;17110;320;2;2836005
12;8995;320;4;10980175
12;13323;320;3;6383650
12;4322;320;5;15316867
12;10273;320;4;11000727
12;10413;320;3;6350072
12;14525;320;5;15402335
12;10458;320;5;15372088
12;12420;320;4;11037796
12;10746;320;4;11010152
12;10939;320;4;11015643
12;16041;320;5;15411002
12;11172;320;4;11016518
12;11689;320;4;11022441
12;11724;320;2;2825389
12;11934;320;3;6373841
12;12138;320;5;15384044
12;254;320;156;307132492
12;12156;320;4;11036013
12;48;320;108;220505837
12;8163;320;6;19528524
12;12491;320;3;6378113
12;12576;320;5;15385330
12;2357;320;2;2810602
12;12636;320;5;15385409
12;14692;320;1;517995
12;12837;320;3;6382652
12;13094;320;4;11041934
12;986;320;5;15275479
12;12888;320;4;11040771
12;13402;320;2;2828319
12;13047;320;2;2826531
12;13124;320;4;11044222
12;12759;320;3;6381581
12;14923;320;3;6390418
12;18195;320;4;11148431
12;10621;320;3;6351931
12;13326;320;3;6384776
12;19467;320;4;11170645
12;13516;320;5;15391929
12;13873;320;4;11071840
12;13883;320;2;2829619
12;18979;320;6;19556928
12;14110;320;3;6387935
12;10578;320;4;11008055
12;14365;320;4;11078198
12;5172;320;5;15332028
12;14369;320;4;11078318
12;14464;320;5;15402134
12;14477;320;4;11083011
12;14485;320;2;2830190
12;14988;320;3;6391403
11;19913;176;6;7603415
11;19735;176;2;698820
11;19368;176;4;3415144
11;19259;176;3;1801593
11;19090;176;4;3415029
11;18962;176;2;697774
11;17901;176;4;3413772
11;17890;176;4;3413000
11;17711;176;5;5274474
11;17171;176;5;5272034
11;17008;176;3;1799620
11;16976;176;3;1799529
11;16787;176;4;3411823
11;16579;176;3;1799419
11;16235;176;4;3411667
11;15969;176;4;3410979
11;15594;176;1;106786
11;15337;176;3;1798957
11;16577;176;2;695423
11;15292;176;6;7601113
11;15210;176;2;694339
11;14820;176;3;1798824
11;14488;176;3;1798750
11;14981;176;4;3410701
11;14467;176;5;5262391
11;14245;176;4;3410206
11;14150;176;2;693297
11;13829;176;6;7600173
11;13706;176;2;693281
11;19287;176;2;698263
11;19030;176;4;3414624
11;13633;176;5;5262095
11;505;176;77;110985364
11;17809;176;5;5275336
11;4188;176;19;45757243
11;3713;176;5;5241878
11;19326;176;2;698288
11;3135;176;4;3399139
11;5802;176;4;3402137
11;19060;176;4;3414775
11;2869;176;5;5234325
11;2657;176;7;10089941
11;16562;176;3;1799223
11;371;176;6;7583793
11;3546;176;5;5241489
11;2491;176;4;3398792
11;3710;176;4;3399571
11;2294;176;5;5231397
11;1986;176;4;3398370
11;1877;176;5;5228288
11;734;176;6;7584417
11;1758;176;5;5227849
11;1706;176;3;1788081
11;7040;176;3;1793954
11;1194;176;8;13327253
11;197;176;6;7582594
11;17785;176;3;1800148
11;1594;176;4;3398369
11;1801;176;5;5228064
11;2055;176;2;683296
11;29;176;319;346656404
11;13802;176;3;1798458
11;8919;176;4;3403971
11;16128;176;2;695404
11;5334;176;3;1792165
11;7366;176;3;1794598
11;2504;176;4;3398823
11;440;176;52;90293420
11;1642;176;6;7588092
11;753;176;4;3398020
11;875;176;5;5225775
11;65;176;135;163775099
11;19107;176;4;3415081
11;17565;176;6;7601828
11;2916;176;3;1789864
11;12939;176;3;1797766
11;16485;176;5;5269785
11;9032;176;3;1795392
11;3934;176;3;1791254
11;3677;176;3;1791027
11;845;176;5;5225456
11;318;176;38;79085467
11;365;176;7;10087634
11;470;176;59;96386451
11;658;176;5;5223183
11;6312;176;3;1793443
11;17742;176;3;1800111
11;523;176;62;98270232
11;422;176;5;5222644
11;1944;176;5;5230387
11;659;176;4;3397801
11;2339;176;4;3398762
11;923;176;5;5226601
11;4860;176;2;686555
11;4499;176;6;7592894
11;6912;176;3;1793650
11;4847;176;4;3399689
11;3878;176;5;5242472
11;4906;176;3;1791699
11;956;176;50;88683200
11;5068;176;5;5246050
11;11164;176;4;3407361
11;5577;176;5;5246565
11;5708;176;5;5247625
11;7955;176;1;105369
11;245;176;128;155865386
11;11296;176;5;5257682
11;16077;176;2;695318
11;5797;176;4;3400191
11;5868;176;5;5248767
11;5880;176;3;1792425
11;6459;176;4;3402668
11;6565;176;6;7593115
11;12124;176;2;691163
11;6727;176;4;3403316
11;3380;176;5;5238514
11;7235;176;5;5250918
11;1734;176;5;5227548
11;6874;176;4;3403400
11;11192;176;4;3407372
11;11446;176;4;3407604
11;7253;176;4;3403653
11;7259;176;6;7593775
11;12085;176;4;3407800
11;3541;176;6;7591431
11;7653;176;3;1794852
11;2743;176;5;5233288
11;9939;176;2;689989
11;11590;176;3;1797024
11;8286;176;5;5252533
11;8292;176;3;1795048
11;8482;176;6;7594160
11;8692;176;5;5253210
11;8860;176;5;5255171
11;119;176;178;204943550
11;9114;176;3;1795469
11;10003;176;4;3406443
11;15290;176;4;3410861
11;8865;176;4;3403844
11;16246;176;3;1799102
11;13676;176;4;3409319
11;9307;176;3;1795582
11;9319;176;5;5255181
11;9470;176;4;3404995
11;90;176;166;191621322
11;10113;176;4;3406688
11;9599;176;6;7596685
11;943;176;5;5226733
11;13536;176;5;5261175
11;10118;176;2;690136
11;8891;176;3;1795259
11;10433;176;5;5255943
11;10634;176;3;1796507
11;17317;176;4;3412700
11;2925;176;3;1790299
11;11663;176;3;1797254
11;12933;176;4;3408469
11;12071;176;3;1797414
11;18532;176;4;3414073
11;12107;176;2;691125
11;12674;176;3;1797461
11;12997;176;3;1797857
11;7473;176;1;105271
11;277;176;65;100371507
11;10814;176;1;105967
11;11071;176;3;1796749
11;13127;176;5;5258963
11;13257;176;3;1798173
11;13334;176;3;1798175
11;13506;176;3;1798177
10;19375;408;2;4672655
10;19272;408;3;9871422
10;19227;408;3;9869819
10;19043;408;5;21801853
10;18992;408;3;9868947
10;18955;408;5;21799124
10;18508;408;3;9868751
10;18494;408;4;15975099
10;18491;408;4;15974608
10;18384;408;2;4672303
10;18320;408;3;9865867
10;18207;408;2;4671956
10;18179;408;3;9862798
10;18009;408;4;15971928
10;17951;408;3;9862537
10;17920;408;4;15970001
10;18809;408;6;28926703
10;17727;408;2;4671945
10;17663;408;4;15969662
10;19175;408;4;15979583
10;17552;408;3;9860502
10;17195;408;3;9858551
10;19346;408;5;21802371
10;17182;408;3;9857709
10;17054;408;5;21786937
10;18130;408;4;15973418
10;17048;408;3;9855902
10;17019;408;4;15968950
10;16941;408;4;15968672
10;16841;408;4;15962660
10;16784;408;6;28916438
10;16686;408;4;15961480
10;16630;408;3;9854883
10;16625;408;4;15961113
10;16421;408;5;21777961
10;16326;408;5;21776463
10;16278;408;3;9854608
10;16205;408;4;15958068
10;16183;408;6;28897480
10;16126;408;2;4668675
10;19749;408;2;4673537
10;15962;408;5;21775923
10;15928;408;3;9849997
10;18981;408;4;15976656
10;15735;408;2;4668449
10;15520;408;4;15953980
10;15367;408;3;9849345
10;15355;408;4;15952698
10;15354;408;3;9846314
10;15227;408;6;28887275
10;15224;408;3;9843250
10;15098;408;2;4667205
10;14930;408;5;21766665
10;14910;408;3;9842536
10;14770;408;3;9835273
10;14525;408;5;21766661
10;14367;408;3;9834144
10;18106;408;4;15972481
10;14319;408;3;9833119
10;14233;408;5;21761727
10;14197;408;2;4667040
10;14115;408;5;21757673
10;16122;408;4;15957312
10;13958;408;4;15942991
10;15378;408;4;15953091
10;13755;408;5;21756557
10;19092;408;4;15977726
10;13682;408;4;15941027
10;13674;408;4;15937958
10;13374;408;5;21756134
10;18669;408;5;21798231
10;13259;408;4;15933593
10;19661;408;5;21804553
10;13169;408;3;9831753
10;13120;408;5;21748725
10;15280;408;4;15952192
10;13116;408;4;15933512
10;13105;408;5;21744959
10;12798;408;4;15932055
10;18575;408;5;21797401
10;18034;408;5;21787271
10;14788;408;4;15947839
10;12624;408;4;15930342
10;12576;408;5;21743352
10;12573;408;4;15926863
10;12395;408;4;15924004
10;12383;408;3;9826435
10;12157;408;4;15921015
10;11954;408;4;15920114
10;11675;408;5;21736877
10;11666;408;3;9820669
10;16980;408;3;9855854
10;14816;408;3;9838760
10;11570;408;4;15918329
10;11495;408;3;9817110
10;1544;408;6;28836089
10;4551;408;5;21679576
10;4393;408;4;15841725
10;11791;408;4;15918814
10;2594;408;6;28843290
10;24;408;320;883987431
10;18332;408;5;21791719
10;4266;408;5;21670995
10;15316;408;3;9845946
10;5037;408;2;4660871
10;6322;408;2;4661756
10;11335;408;4;15917421
10;3772;408;4;15837774
10;18974;408;2;4672639
10;2744;408;6;28847181
10;16661;408;2;4668911
10;431;408;47;138723919
10;4401;408;5;21678432
10;15302;408;3;9845325
